"url","comment_user","comment_user_url","comment_date","comment","likes_number","replies_number","replies","hashtag_comment","tagged_users_in_comment","post_url","post_user","comment_id","post_id"
"https://www.instagram.com/vaishnavic18","dip***baj***9","https://www.instagram.com/dipeshbajaj29","2025-03-12T14:03:39.000Z","you’re magic✨🤍",1,1,"[{""likes_number"":1,""reply"":""@dipeshbajaj29 🫢ikr🫶🏼"",""reply_date"":""2025-03-13T08:12:00.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/DHGdaYipouF/","vai***avi***","18121642006427743","3586683509653539717"
"https://www.instagram.com/vaishnavic18","_an***ikk***","https://www.instagram.com/_ansshikka","2024-02-07T11:45:19.000Z","Omygawd hawttyyyy🔥",1,2,"[{""likes_number"":1,""reply"":""@_ansshikka ily💋💋"",""reply_date"":""2024-02-07T20:08:21.000Z"",""reply_user"":""vai***avi***""},{""likes_number"":1,""reply"":""@vaishnavic18  more more ❤️"",""reply_date"":""2024-02-08T02:07:08.000Z"",""reply_user"":""_an***ikk***""}]",,,"https://www.instagram.com/vaishnavic18/p/C3CrPbLJ9cX/","vai***avi***","18030034258857909","3297388053158942487"
"https://www.instagram.com/vaishnavic18","ksh***jc8***","https://www.instagram.com/kshitijc8","2024-08-12T15:13:45.000Z","🖇️❤️",1,1,"[{""likes_number"":0,""reply"":""@kshitijc8 ❤️❤️"",""reply_date"":""2024-08-13T08:24:15.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C-kagw-IeEk/","vai***avi***","17845940190262409","3432985416777720100"
"https://www.instagram.com/vaishnavic18","_an***ikk***","https://www.instagram.com/_ansshikka","2023-12-21T14:10:01.000Z","Dammnn ! ❤️‍🔥",1,1,"[{""likes_number"":1,""reply"":""@_ansshikka ❤️❤️❤️"",""reply_date"":""2023-12-23T08:04:57.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C1HAzN0JokF/","vai***avi***","17997858851343850","3262579974580111621"
"https://www.instagram.com/vaishnavic18","tan***kri***a_","https://www.instagram.com/tandelkrishna_","2023-10-28T07:44:42.000Z","Harddd 🔥",1,1,"[{""likes_number"":1,""reply"":""@crish_xi thankyouu🫶🏼🫶🏼"",""reply_date"":""2023-10-29T01:12:50.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/Cy7yNNsIfNY/","vai***avi***","18203821891274198","3223390768691540824"
"https://www.instagram.com/vaishnavic18","its***wik***","https://www.instagram.com/itssadwikaa","2024-01-29T18:00:31.000Z","CUTE🍒",1,1,"[{""likes_number"":1,""reply"":""@itssadwikaa ❤️❤️"",""reply_date"":""2024-01-31T15:31:13.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C2sTEKbIdn8/","vai***avi***","18023993545934097","3291089276655229436"
"https://www.instagram.com/vaishnavic18","tan***.22***","https://www.instagram.com/tanvi_.22_","2023-05-17T10:14:11.000Z","Uhhh❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@tanvi_.22_ 🥺❤️❤️"",""reply_date"":""2023-05-18T18:44:20.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/CsVjKzQJMr7/","vai***avi***","17977586366236741","3104542191996160763"
"https://www.instagram.com/ambraee_","ani***yes***","https://www.instagram.com/anita_yesale","2025-03-02T15:00:00.000Z","Pp",1,1,"[{""likes_number"":0,""reply"":""Hey! Greetings from Ambraee. Please check your DM for the link to the product ☺️"",""reply_date"":""2025-03-02T15:00:07.000Z"",""reply_user"":""amb***e_""}]",,,"https://www.instagram.com/mahaksharmaa_/reel/DFcyOudTeys/","amb***e_","18136788808386356","3556938719997848748"
"https://www.instagram.com/sarveshaa.swar","him***maa***","https://www.instagram.com/himanimaali9","2024-07-12T18:23:51.000Z","💖💖",5,1,"[{""likes_number"":0,""reply"":""@himanimaali9 🥰🥰"",""reply_date"":""2024-07-13T17:31:57.000Z"",""reply_user"":""sar***haa***ar""}]",,,"https://www.instagram.com/sarveshaa.swar/p/C8uQGHnKJHn/","sar***haa***ar","17932108532885307","3399725557945504231"
"https://www.instagram.com/sarveshaa.swar","man***tra***ng","https://www.instagram.com/manonatraining","2024-09-30T14:40:46.000Z","I can’t believe this is what I have been missing out 😢",1,1,"[{""likes_number"":0,""reply"":""@manonatraining a LOT i would say"",""reply_date"":""2024-09-30T19:24:17.000Z"",""reply_user"":""sar***haa***ar""}]",,,"https://www.instagram.com/sarveshaa.swar/p/C--eGexqKTr/","sar***haa***ar","18042468953083511","3440319552115221739"
"https://www.instagram.com/sarveshaa.swar","dus***art***","https://www.instagram.com/duse_kartiki","2023-06-24T16:32:04.000Z","Girl shut up with your perfect dressing 🥵",1,1,"[{""likes_number"":1,""reply"":""@duse_kartiki Thankss babe❤️"",""reply_date"":""2023-06-27T17:11:35.000Z"",""reply_user"":""sar***haa***ar""}]",,,"https://www.instagram.com/sarveshaa.swar/p/CtmJYNrNco_/","sar***haa***ar","17968490009313450","3127228237625018943"
"https://www.instagram.com/gauri__7","per***bx","https://www.instagram.com/perry.bx","2025-03-24T10:58:03.000Z","Ur tooooo fine",1,1,"[{""likes_number"":0,""reply"":""@perry.bx aww❤️"",""reply_date"":""2025-03-24T11:49:21.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DHi94-zST04/","gau***_7","17952593279946418","3594707649155382584"
"https://www.instagram.com/gauri__7","per***bx","https://www.instagram.com/perry.bx","2025-03-24T10:57:58.000Z","Ateeee😍",1,1,"[{""likes_number"":0,""reply"":""@perry.bx 🥰💋"",""reply_date"":""2025-03-24T11:49:41.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DHi94-zST04/","gau***_7","18076430653778835","3594707649155382584"
"https://www.instagram.com/gauri__7","tan***aaa***pal***","https://www.instagram.com/tanishaaanagpal","2025-03-02T08:15:58.000Z","prettiest",1,1,"[{""likes_number"":0,""reply"":""@tanishaaanagpal 🥰🥰"",""reply_date"":""2025-03-02T08:22:43.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DGio75sSzuU/","gau***_7","18073931341813253","3576601092341578644"
"https://www.instagram.com/gauri__7","chi***gty***ii","https://www.instagram.com/chiraggtyagiii","2025-02-21T10:19:19.000Z","Goodwork",1,1,"[{""likes_number"":0,""reply"":""@chiraggtyagiii 😂✨"",""reply_date"":""2025-02-21T10:21:24.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DGA9ME4yX04/","gau***_7","18268486384264730","3567120015596027192"
"https://www.instagram.com/gauri__7","chi***gty***ii","https://www.instagram.com/chiraggtyagiii","2025-02-21T10:19:34.000Z","Goodwork",1,1,"[{""likes_number"":0,""reply"":""@chiraggtyagiii Shukriya ✨🙏"",""reply_date"":""2025-02-21T10:21:34.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DFpsQ0YSwD8/","gau***_7","17872565748204920","3560571650213347580"
"https://www.instagram.com/gauri__7","chi***gty***ii","https://www.instagram.com/chiraggtyagiii","2025-02-21T10:19:26.000Z","Goodwork",1,1,"[{""likes_number"":0,""reply"":""@chiraggtyagiii thanks👍🏻❤️"",""reply_date"":""2025-02-21T10:21:13.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DFvEpIVy2rs/","gau***_7","17957411810768129","3562086248913529580"
"https://www.instagram.com/gauri__7","chi***gty***ii","https://www.instagram.com/chiraggtyagiii","2025-02-21T10:19:12.000Z","Goodwork",1,1,"[{""likes_number"":0,""reply"":""@chiraggtyagiii 😭😭"",""reply_date"":""2025-02-21T10:21:03.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DGIk0ZDJmd1/","gau***_7","18021634361654408","3569264634674702197"
"https://www.instagram.com/gauri__7","pri***sha***_","https://www.instagram.com/priyamsharma_","2025-03-11T17:34:09.000Z","I live in your era",1,1,"[{""likes_number"":0,""reply"":""@priyamsharma_ ahh❤"",""reply_date"":""2025-03-11T18:05:06.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/reel/DHBhFYDSO8g/","gau***_7","18044695667358586","3585292283320790816"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2025-01-29T10:54:35.000Z","😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal ❤️"",""reply_date"":""2025-01-29T16:20:58.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DFDFDCppVyg/","gau***_7","18056388655996905","3549703130535255200"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2025-01-29T10:54:32.000Z","Lovely ❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal youu😍"",""reply_date"":""2025-01-29T16:20:56.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DFDFDCppVyg/","gau***_7","18348327844177052","3549703130535255200"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2025-01-29T10:55:07.000Z","Love it😍😍",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal thank you"",""reply_date"":""2025-01-29T16:21:58.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DExQAjVyA9y/","gau***_7","18065831269803944","3544684788407865202"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2025-01-29T10:56:47.000Z","So so lovely ❤️",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal you❤️"",""reply_date"":""2025-01-29T12:40:10.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DD4wffjTGN-/","gau***_7","18478391830015372","3528783578459300734"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2025-01-29T10:57:23.000Z","Love it 😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal yayy"",""reply_date"":""2025-01-29T12:39:55.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DDrzodET1Tc/","gau***_7","18022204517383011","3525138213709501660"
"https://www.instagram.com/gauri__7","con***cte***_.c*********ion***","https://www.instagram.com/conflicted.__.contradiction","2024-11-25T09:49:39.000Z","🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@conflicted.__.contradiction ❤️❤️"",""reply_date"":""2024-11-25T10:43:20.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DCmMEZMTEC0/","gau***_7","18034893431101058","3505542438440419508"
"https://www.instagram.com/gauri__7","con***cte***_.c*********ion***","https://www.instagram.com/conflicted.__.contradiction","2024-11-25T09:49:38.000Z","😍😍",2,1,"[{""likes_number"":0,""reply"":""@conflicted.__.contradiction ❤️❤️"",""reply_date"":""2024-11-25T10:43:44.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/DCmMEZMTEC0/","gau***_7","17983574993619143","3505542438440419508"
"https://www.instagram.com/gauri__7","_ty***ira***7","https://www.instagram.com/_tyg_virat_77","2024-09-03T11:52:32.000Z","❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@_tyg_virat_77 ❤️"",""reply_date"":""2024-09-03T14:16:37.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/C9z1Jn8SeLf/","gau***_7","18036136148486299","3419310299932123871"
"https://www.instagram.com/gauri__7","kan***r_1***","https://www.instagram.com/kan.war_19","2024-09-26T12:46:58.000Z","❤️❤️❤️❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@kan.war_19 ❤️❤️"",""reply_date"":""2024-09-26T16:43:13.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/C-DVeLLJnjc/","gau***_7","18277218838169986","3423674574290974940"
"https://www.instagram.com/gauri__7","_ty***ira***7","https://www.instagram.com/_tyg_virat_77","2024-09-03T11:52:52.000Z","😍😍",1,1,"[{""likes_number"":0,""reply"":""@_tyg_virat_77 ❤️❤️"",""reply_date"":""2024-09-03T13:58:14.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/C9U-BF-SI-K/","gau***_7","18030916970194156","3410623571843125130"
"https://www.instagram.com/gauri__7","_ty***ira***7","https://www.instagram.com/_tyg_virat_77","2024-09-03T11:52:50.000Z","🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@_tyg_virat_77 ❤️"",""reply_date"":""2024-09-03T13:31:59.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/C9U-BF-SI-K/","gau***_7","18075107722558648","3410623571843125130"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2024-07-31T18:15:39.000Z","Prettiest 😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal ❤❤"",""reply_date"":""2024-08-01T10:40:10.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/C9AZ8wYpHc4/","gau***_7","18038855845831161","3404835444576515896"
"https://www.instagram.com/gauri__7","jig***a_p***","https://www.instagram.com/jigyasa_pal","2024-07-31T18:15:18.000Z","So beautiful",1,1,"[{""likes_number"":0,""reply"":""@jigyasa_pal ❤"",""reply_date"":""2024-08-01T10:36:09.000Z"",""reply_user"":""gau***_7""}]",,,"https://www.instagram.com/gauri__7/p/C9AZ8wYpHc4/","gau***_7","18275381737237634","3404835444576515896"
"https://www.instagram.com/vaishnavic18","tan***.22***","https://www.instagram.com/tanvi_.22_","2024-12-30T12:10:39.000Z","❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@tanvi_.22_ 💋💋"",""reply_date"":""2024-12-30T22:09:41.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/DEMnukHpwFV/","vai***avi***","18023712686333969","3534374531271950677"
"https://www.instagram.com/vaishnavic18","_._***hit***","https://www.instagram.com/_._archit_","2024-12-30T09:47:59.000Z","Pretty ❤️",1,1,"[{""likes_number"":0,""reply"":""@_._archit_ thanksss❤️❤️"",""reply_date"":""2024-12-30T22:12:17.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/DEMnukHpwFV/","vai***avi***","17903788959095124","3534374531271950677"
"https://www.instagram.com/vaishnavic18","_kh***aha***","https://www.instagram.com/_khantaha_","2024-08-26T19:45:38.000Z","🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@_khantaha_ 🫶🏼🫶🏼"",""reply_date"":""2024-08-26T20:21:19.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/reel/C_DaaPTPZ2l/","vai***avi***","18022798883158488","3441710692585807269"
"https://www.instagram.com/vaishnavic18","son***221***","https://www.instagram.com/sonal.2211","2025-03-12T13:38:39.000Z","Bohot sundar Khushi ❤️ More power to you🔥",1,1,"[{""likes_number"":0,""reply"":""@sonal.2211 ayeee thankyouu🥺❤️"",""reply_date"":""2025-03-13T08:12:15.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/DHGdaYipouF/","vai***avi***","18040103744424113","3586683509653539717"
"https://www.instagram.com/vaishnavic18","sla***rya***","https://www.instagram.com/slayxaryan","2024-09-01T15:00:46.000Z","🔥🔥",1,1,"[{""likes_number"":1,""reply"":""@slayxaryan ❤❤"",""reply_date"":""2024-09-01T15:11:19.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C_VGb_tp8Y3/","vai***avi***","17859534576233276","3446689401938626103"
"https://www.instagram.com/vaishnavic18","_an***ikk***","https://www.instagram.com/_ansshikka","2024-08-31T12:24:56.000Z","🔥🔥🥵",1,1,"[{""likes_number"":0,""reply"":""@_ansshikka 🥺💋😚"",""reply_date"":""2024-08-31T12:40:33.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C_VGb_tp8Y3/","vai***avi***","18033843809510823","3446689401938626103"
"https://www.instagram.com/vaishnavic18","tan***.22***","https://www.instagram.com/tanvi_.22_","2024-02-07T12:31:02.000Z","😍😍",1,1,"[{""likes_number"":0,""reply"":""@tanvi_.22_ 💋💋"",""reply_date"":""2024-02-07T20:08:27.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C3CrPbLJ9cX/","vai***avi***","17926045997830084","3297388053158942487"
"https://www.instagram.com/vaishnavic18","ist***arp***a","https://www.instagram.com/isthatarpi_ta","2024-06-24T17:21:02.000Z","slayy🔥🙌",1,1,"[{""likes_number"":1,""reply"":""@isthatarpi_ta 🫶🏼🫶🏼🫶🏼"",""reply_date"":""2024-06-24T23:19:31.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C4M_EBtIJkB/","vai***avi***","17967377210751731","3318304379104172289"
"https://www.instagram.com/vaishnavic18","__n***rik***___***","https://www.instagram.com/__niharikaaa___","2024-03-07T11:25:16.000Z","❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@__niharikaaa___ 💋💋"",""reply_date"":""2024-03-11T08:33:14.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C4M_EBtIJkB/","vai***avi***","17971750847681762","3318304379104172289"
"https://www.instagram.com/vaishnavic18","sta***ary***els***","https://www.instagram.com/starbearyjewels","2024-02-17T01:33:10.000Z","😍✨🔥❤️",1,1,"[{""likes_number"":0,""reply"":""@starbearyjewels ❤❤"",""reply_date"":""2024-02-17T19:06:19.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C2zc2y4owtd/","vai***avi***","18022072385048105","3293102663329319773"
"https://www.instagram.com/vaishnavic18","raj***han***","https://www.instagram.com/rajatchand_","2024-08-15T14:06:49.000Z","Subko cafe❤️",1,1,"[{""likes_number"":1,""reply"":""@rajatchand_ Yess🫶🏼"",""reply_date"":""2024-08-15T14:29:19.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C-kagw-IeEk/","vai***avi***","18029496896223513","3432985416777720100"
"https://www.instagram.com/vaishnavic18","_an***ikk***","https://www.instagram.com/_ansshikka","2024-01-31T11:39:05.000Z","Pretty you 🪬😫💕",1,2,"[{""likes_number"":1,""reply"":""@_ansshikka ily💋"",""reply_date"":""2024-02-02T15:06:45.000Z"",""reply_user"":""vai***avi***""},{""likes_number"":1,""reply"":""@vaishnavic18 ilymoreee😫❤️"",""reply_date"":""2024-02-02T20:07:40.000Z"",""reply_user"":""_an***ikk***""}]",,,"https://www.instagram.com/vaishnavic18/p/C2wzLEVoYPD/","vai***avi***","18018267797062694","3292356388552016835"
"https://www.instagram.com/vaishnavic18","shr***ar_***","https://www.instagram.com/shridhar___j","2024-01-31T11:24:52.000Z","Vibe🔥",1,1,"[{""likes_number"":0,""reply"":""@shridhar___j thankyouu❤️❤️"",""reply_date"":""2024-02-02T15:05:56.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C2wzLEVoYPD/","vai***avi***","17868532752015258","3292356388552016835"
"https://www.instagram.com/vaishnavic18","shu***hre***udi***","https://www.instagram.com/shubhshreestudios","2024-01-31T19:00:48.000Z","💗💗💗",1,1,"[{""likes_number"":0,""reply"":""@shubhshreestudios 🫶🏼🫶🏼🫶🏼"",""reply_date"":""2024-02-01T03:38:47.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/reel/C2u0xQ_pjri/","vai***avi***","17940535478789026","3291800461575076578"
"https://www.instagram.com/vaishnavic18","shu***hre***udi***","https://www.instagram.com/shubhshreestudios","2024-01-31T19:00:26.000Z","Beautiful 💗",1,1,"[{""likes_number"":0,""reply"":""@shubhshreestudios ❤️❤️"",""reply_date"":""2024-02-01T03:38:35.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C2sTEKbIdn8/","vai***avi***","18281252905088812","3291089276655229436"
"https://www.instagram.com/vaishnavic18","its***wik***","https://www.instagram.com/itssadwikaa","2024-01-29T18:00:47.000Z","My beach girl 🎀🎀",1,1,"[{""likes_number"":1,""reply"":""@itssadwikaa I love you😭💋"",""reply_date"":""2024-01-31T15:31:06.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/C2sTEKbIdn8/","vai***avi***","18041425582717211","3291089276655229436"
"https://www.instagram.com/vaishnavic18","the***els***j_l*********","https://www.instagram.com/thejewelsganj_lucknow","2023-09-24T08:21:35.000Z","❤️",1,1,"[{""likes_number"":0,""reply"":""@thejewelsganj_lucknow 🫶🏼🫶🏼"",""reply_date"":""2023-09-24T09:09:14.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/CxicroboYNr/","vai***avi***","17914572056730763","3198244829039526763"
"https://www.instagram.com/vaishnavic18","bla***n.i***","https://www.instagram.com/blasian.in","2023-06-30T11:23:38.000Z","🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@blasian.in 🫶🏼🫶🏼"",""reply_date"":""2023-06-30T16:56:32.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/reel/Ct6XQ4zJ1c5/","vai***avi***","18303610738100833","3132918806358742841"
"https://www.instagram.com/vaishnavic18","sin***ami***hri******","https://www.instagram.com/singh_amit_shrinet","2023-05-18T13:28:46.000Z","So graceful❤️",1,1,"[{""likes_number"":1,""reply"":""@singh_amit_shrinet thankyouu sir❤️"",""reply_date"":""2023-05-18T18:43:57.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/CsVjKzQJMr7/","vai***avi***","17965641725278906","3104542191996160763"
"https://www.instagram.com/vaishnavic18","_an***ikk***","https://www.instagram.com/_ansshikka","2023-05-17T11:03:15.000Z","Sundar sundarr🔥",1,1,"[{""likes_number"":1,""reply"":""@_ansshikka babyyy❤️❤️"",""reply_date"":""2023-05-18T18:45:07.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/CsVjKzQJMr7/","vai***avi***","17846251163987919","3104542191996160763"
"https://www.instagram.com/vaishnavic18","bla***n.i***","https://www.instagram.com/blasian.in","2023-06-08T18:36:58.000Z","🔥",1,2,"[{""likes_number"":0,""reply"":""@blasian.in ❤️❤️"",""reply_date"":""2023-06-09T08:53:17.000Z"",""reply_user"":""vai***avi***""},{""likes_number"":0,""reply"":""@vaishnavic18 mag me pilzzzz"",""reply_date"":""2023-07-02T20:17:32.000Z"",""reply_user"":""neh***oy4***""}]",,,"https://www.instagram.com/vaishnavic18/reel/CrkeNLXoWxE/","vai***avi***","17992733110980030","3090728091239148612"
"https://www.instagram.com/vaishnavic18","gra***com***ue","https://www.instagram.com/grainscometrue","2023-05-17T12:29:38.000Z","Badass ❤️❤️🔥🔥",1,2,"[{""likes_number"":0,""reply"":""@grainscometrue thankyouu bbg❤️🥺"",""reply_date"":""2023-05-17T18:32:38.000Z"",""reply_user"":""vai***avi***""},{""likes_number"":0,""reply"":""@vaishnavic18 msg me di"",""reply_date"":""2023-07-02T20:17:42.000Z"",""reply_user"":""neh***oy4***""}]",,,"https://www.instagram.com/vaishnavic18/reel/CrkeNLXoWxE/","vai***avi***","17914109213743169","3090728091239148612"
"https://www.instagram.com/vaishnavic18","vaa***alv***a","https://www.instagram.com/vaanimalviyaa","2023-03-18T21:11:47.000Z","😍😍",1,1,"[{""likes_number"":0,""reply"":""@vaanimalviyaa ❤️❤️❤️"",""reply_date"":""2023-03-19T08:05:53.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/Cp8Cew0KAoC/","vai***avi***","18251060215158117","3061332756797065730"
"https://www.instagram.com/vaishnavic18","eka***ara***ngh***","https://www.instagram.com/ekakshara.singh","2022-12-28T11:39:19.000Z","*gasps*",1,1,"[{""likes_number"":0,""reply"":""@ekakshara.singh 🥺🤌🏼❤️"",""reply_date"":""2022-12-30T05:45:53.000Z"",""reply_user"":""vai***avi***""}]",,,"https://www.instagram.com/vaishnavic18/p/CmtbX11JYN-/","vai***avi***","17967778331081987","3003176912129721214"
"https://www.instagram.com/ambraee_","mad***ita***ddy******","https://www.instagram.com/madhumita_reddy_md","2025-03-02T23:47:40.000Z","Link",1,1,"[{""likes_number"":0,""reply"":""Hey! Greetings from Ambraee. Please check your DM for the link to the product ☺️"",""reply_date"":""2025-03-02T23:47:45.000Z"",""reply_user"":""amb***e_""}]",,,"https://www.instagram.com/mahaksharmaa_/reel/DFcyOudTeys/","amb***e_","18094048225532330","3556938719997848748"
"https://www.instagram.com/luxurycultindia","kir***iii***","https://www.instagram.com/kirrtiiii","2025-03-01T15:03:19.000Z","😍😍😍",1,1,"[{""likes_number"":0,""reply"":""@kirrtiiii www.luxurycultindia.com"",""reply_date"":""2025-03-01T17:41:25.000Z"",""reply_user"":""lux***cul***dia***""}]",,,"https://www.instagram.com/rashi.shindee/p/DGnj3wAIkw9/","lux***cul***dia***","18050800118231019","3577986191710112829"
"https://www.instagram.com/rashi.shindee","khu***.ju***","https://www.instagram.com/khushi.julka","2025-02-25T11:42:22.000Z","So good!!!!🥹",2,1,"[{""likes_number"":0,""reply"":""@khushi.julka thanks✨️"",""reply_date"":""2025-02-25T16:10:13.000Z"",""reply_user"":""ras***shi***e""}]",,,"https://www.instagram.com/rashi.shindee/reel/DGfPYpctrkl/","ras***shi***e","17942381309958442","3575644293625723173"
"https://www.instagram.com/rashi.shindee","ren***obo***","https://www.instagram.com/reneelobo_","2025-02-13T12:15:03.000Z","@perfectfitt._ coming to get some crazy bottoms and tops from you",2,1,"[{""likes_number"":0,""reply"":""@reneelobo_ you definitely should🤌🏻"",""reply_date"":""2025-02-13T12:27:22.000Z"",""reply_user"":""ras***shi***e""}]",,"[""@pe***ctf***""]","https://www.instagram.com/rashi.shindee/reel/DGATMV7tdPf/","ras***shi***e","18058514791839991","3566935315945214943"
"https://www.instagram.com/rashi.shindee","diy***tho***06","https://www.instagram.com/diyarathod0506","2025-02-14T09:36:02.000Z","Cheers to my beautiful sister’s 💞✨",1,1,"[{""likes_number"":1,""reply"":""@diyarathod0506 we miss you🥺🫂"",""reply_date"":""2025-02-15T00:12:04.000Z"",""reply_user"":""ras***shi***e""}]",,,"https://www.instagram.com/rashi.shindee/reel/DGDA9bXNqdC/","ras***shi***e","18020516237451822","3567699551076132674"
"https://www.instagram.com/rashi.shindee","_.f***ott***oic*********","https://www.instagram.com/_.forgottenvoicenotes._","2024-09-07T03:26:58.000Z","🫴✨✨✨✨",1,1,"[{""likes_number"":0,""reply"":""@_.forgottenvoicenotes._ 🩶🩶🩶"",""reply_date"":""2024-09-07T03:46:35.000Z"",""reply_user"":""ras***shi***e""}]",,,"https://www.instagram.com/rashi.shindee/p/C_dJI1UqaCG/","ras***shi***e","17910836159991292","3448953079065059462"
"https://www.instagram.com/rashi.shindee","_.f***ott***oic*********","https://www.instagram.com/_.forgottenvoicenotes._","2024-09-07T03:26:50.000Z","🫵🔝🔝🔝🔝🔝",1,1,"[{""likes_number"":0,""reply"":""@_.forgottenvoicenotes._ aayyeeeeeeeeee"",""reply_date"":""2024-09-07T03:46:29.000Z"",""reply_user"":""ras***shi***e""}]",,,"https://www.instagram.com/rashi.shindee/p/C_dJI1UqaCG/","ras***shi***e","18007106570416824","3448953079065059462"
